INSERT INTO `lucky_cooperation`.`t_actuality_cup_goods_day` (year, record_date, goods_id, type, wh_dept_id, cup_amount, create_user, create_time, update_user, update_time) VALUES 
(2023, '2023-01-11', 82796, 20, 327193, 329350.71521079174, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 82796, 20, 245971, 354972.4663564197, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 82796, 20, 245871, 241399.0843939439, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 82796, 20, 326932, 408397.3265787085, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 82796, 20, 326327, 335667.7537188921, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 82796, 20, -1, 1669787.3462587558, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 82796, 20, 327193, 180484.5367994531, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 82796, 20, 245971, 313110.1467347123, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 82796, 20, 245871, 156532.2425795852, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 82796, 20, 326932, 404211.6035312678, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 82796, 20, 326327, 356865.7679212661, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 82796, 20, -1, 1411204.2975662844, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 82796, 20, 327193, 169723.38647695608, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 82796, 20, 245971, 354307.27975757205, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 82796, 20, 245871, 262158.1909350292, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 82796, 20, 326932, 100740.33711966286, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 82796, 20, 326327, 300463.91551201383, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 82796, 20, -1, 1187393.1098012342, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 82796, 20, 327193, 469927.14750078495, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 82796, 20, 245971, 133998.87391862468, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 82796, 20, 245871, 210793.15870858516, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 82796, 20, 326932, 183479.9374649739, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 82796, 20, 326327, 224778.56424166623, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 82796, 20, -1, 1222977.6818346349, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 82796, 20, 327193, 231424.42443749917, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 82796, 20, 245971, 418165.25583347934, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 82796, 20, 245871, 416092.3504949192, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 82796, 20, 326932, 286508.26063509076, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 82796, 20, 326327, 122068.37298794668, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 82796, 20, -1, 1474258.664388935, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 82796, 20, 327193, 433549.2730446802, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 82796, 20, 245971, 338866.800956641, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 82796, 20, 245871, 361443.1394501589, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 82796, 20, 326932, 154128.50150080174, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 82796, 20, 326327, 281049.2841160322, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 82796, 20, -1, 1569036.9990683137, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 82796, 20, 327193, 184916.49580561614, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 82796, 20, 245971, 219032.18023388047, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 82796, 20, 245871, 439099.7486771587, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 82796, 20, 326932, 101454.9628686515, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 82796, 20, 326327, 106739.69661881149, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 82796, 20, -1, 1051243.0842041185, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 82796, 20, 327193, 280792.12671248417, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 82796, 20, 245971, 264171.6241402563, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 82796, 20, 245871, 280935.7753096833, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 82796, 20, 326932, 427832.1916503016, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 82796, 20, 326327, 300798.0368725591, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 82796, 20, -1, 1554529.7546852846, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 82796, 20, 327193, 282615.85863855516, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 82796, 20, 245971, 317871.6039492744, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 82796, 20, 245871, 235604.33725143422, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 82796, 20, 326932, 472039.85334544984, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 82796, 20, 326327, 237879.00734248155, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 82796, 20, -1, 1546010.660527195, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 82796, 20, 327193, 115499.06252762639, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 82796, 20, 245971, 395498.4534933256, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 82796, 20, 245871, 288091.1887697673, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 82796, 20, 326932, 230319.00258972193, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 82796, 20, 326327, 176745.82185853843, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 82796, 20, -1, 1206153.5292389798, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 82796, 20, 327193, 256413.4589838793, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 82796, 20, 245971, 184893.42006126637, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 82796, 20, 245871, 191525.88274999944, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 82796, 20, 326932, 453263.95540717203, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 82796, 20, 326327, 159558.15201361605, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 82796, 20, -1, 1245654.8692159331, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 82796, 20, 327193, 126745.06667239597, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 82796, 20, 245971, 183957.76213276427, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 82796, 20, 245871, 255891.4943483014, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 82796, 20, 326932, 200363.05716571494, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 82796, 20, 326327, 284464.1462745293, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 82796, 20, -1, 1051421.5265937059, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-23', 82796, 20, 327193, 315065.1170284423, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-23', 82796, 20, 245971, 439354.4812099312, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-23', 82796, 20, 245871, 324802.35955378576, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-23', 82796, 20, 326932, 491466.44959908066, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-23', 82796, 20, 326327, 236754.21643138156, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-23', 82796, 20, -1, 1807442.6238226215, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-24', 82796, 20, 327193, 102974.72285256792, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-24', 82796, 20, 245971, 412672.8218984347, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-24', 82796, 20, 245871, 324003.93833189283, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-24', 82796, 20, 326932, 416178.75584914064, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-24', 82796, 20, 326327, 384851.6525337496, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-24', 82796, 20, -1, 1640681.8914657857, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-25', 82796, 20, 327193, 456113.74865622167, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-25', 82796, 20, 245971, 164256.34516038268, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-25', 82796, 20, 245871, 314356.5536590803, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-25', 82796, 20, 326932, 192505.41269306134, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-25', 82796, 20, 326327, 394992.19305296236, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-25', 82796, 20, -1, 1522224.2532217083, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-26', 82796, 20, 327193, 336592.78807561676, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-26', 82796, 20, 245971, 447950.7903943079, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-26', 82796, 20, 245871, 111902.96528287682, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-26', 82796, 20, 326932, 284942.39928576874, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-26', 82796, 20, 326327, 312589.9972773771, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-26', 82796, 20, -1, 1493978.9403159474, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-27', 82796, 20, 327193, 466718.40641304315, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-27', 82796, 20, 245971, 421879.2845431419, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-27', 82796, 20, 245871, 442540.64830188395, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-27', 82796, 20, 326932, 462865.6557825197, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-27', 82796, 20, 326327, 284136.59130698943, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-27', 82796, 20, -1, 2078140.5863475786, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-28', 82796, 20, 327193, 450917.7452497501, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-28', 82796, 20, 245971, 444205.7103148887, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-28', 82796, 20, 245871, 208911.32762970944, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-28', 82796, 20, 326932, 378798.125689206, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-28', 82796, 20, 326327, 389303.7228575814, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-28', 82796, 20, -1, 1872136.6317411356, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-29', 82796, 20, 327193, 479235.38503888, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-29', 82796, 20, 245971, 411476.1337273718, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-29', 82796, 20, 245871, 128029.81890620533, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-29', 82796, 20, 326932, 325615.258930845, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-29', 82796, 20, 326327, 310039.9641955361, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-29', 82796, 20, -1, 1654396.5607988383, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-30', 82796, 20, 327193, 155190.3132622889, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-30', 82796, 20, 245971, 447705.4618420798, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-30', 82796, 20, 245871, 447036.74496228504, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-30', 82796, 20, 326932, 160770.75284450734, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-30', 82796, 20, 326327, 234804.32504022226, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-30', 82796, 20, -1, 1445507.5979513833, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-31', 82796, 20, 327193, 450173.37946558616, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-31', 82796, 20, 245971, 342725.97231637023, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-31', 82796, 20, 245871, 238136.24245876636, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-31', 82796, 20, 326932, 192665.02661762235, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-31', 82796, 20, 326327, 261396.84052687552, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-31', 82796, 20, -1, 1485097.4613852208, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-01', 82796, 20, 327193, 313289.9699498107, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-01', 82796, 20, 245971, 178311.21345010604, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-01', 82796, 20, 245871, 493370.724212244, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-01', 82796, 20, 326932, 270213.6223115545, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-01', 82796, 20, 326327, 345463.26701495826, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-01', 82796, 20, -1, 1600648.7969386734, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-02', 82796, 20, 327193, 209335.36748367065, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-02', 82796, 20, 245971, 455915.73401734384, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-02', 82796, 20, 245871, 304288.3199359998, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-02', 82796, 20, 326932, 207696.561752155, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-02', 82796, 20, 326327, 131357.1278257887, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-02', 82796, 20, -1, 1308593.111014958, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-03', 82796, 20, 327193, 121359.63179300124, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-03', 82796, 20, 245971, 101400.12147528141, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-03', 82796, 20, 245871, 201242.83453185883, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-03', 82796, 20, 326932, 211948.49950789302, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-03', 82796, 20, 326327, 347362.59286333114, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-03', 82796, 20, -1, 983313.6801713656, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-04', 82796, 20, 327193, 355115.7141478684, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-04', 82796, 20, 245971, 239010.52479291134, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-04', 82796, 20, 245871, 263732.05787833454, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-04', 82796, 20, 326932, 186438.6142928332, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-04', 82796, 20, 326327, 339432.16271094565, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-04', 82796, 20, -1, 1383729.073822893, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-05', 82796, 20, 327193, 210129.49201484426, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-05', 82796, 20, 245971, 217707.82148467065, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-05', 82796, 20, 245871, 121511.6737593982, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-05', 82796, 20, 326932, 169697.63418696664, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-05', 82796, 20, 326327, 325814.1382838816, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-05', 82796, 20, -1, 1044860.7597297614, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-06', 82796, 20, 327193, 245459.8200585026, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-06', 82796, 20, 245971, 468707.5853398398, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-06', 82796, 20, 245871, 285240.05257269647, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-06', 82796, 20, 326932, 316543.3122498008, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-06', 82796, 20, 326327, 330721.8065208373, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-06', 82796, 20, -1, 1646672.576741677, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-07', 82796, 20, 327193, 138748.17467813723, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-07', 82796, 20, 245971, 372265.7803670207, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-07', 82796, 20, 245871, 143537.14631009864, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-07', 82796, 20, 326932, 404871.485929852, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-07', 82796, 20, 326327, 244017.76096576406, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-07', 82796, 20, -1, 1303440.3482508725, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-08', 82796, 20, 327193, 123116.71404547169, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-08', 82796, 20, 245971, 336592.21344029886, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-08', 82796, 20, 245871, 370348.86948572047, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-08', 82796, 20, 326932, 191639.17984346743, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-08', 82796, 20, 326327, 144087.44714922225, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-08', 82796, 20, -1, 1165784.4239641808, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-09', 82796, 20, 327193, 128490.00336711848, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-09', 82796, 20, 245971, 430765.3267061464, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-09', 82796, 20, 245871, 265691.711773991, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-09', 82796, 20, 326932, 258556.20077456464, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-09', 82796, 20, 326327, 464683.235245704, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-09', 82796, 20, -1, 1548186.4778675244, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-10', 82796, 20, 327193, 244914.1570271014, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-10', 82796, 20, 245971, 172836.2423473997, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-10', 82796, 20, 245871, 286825.2462561178, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-10', 82796, 20, 326932, 185899.67584013328, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-10', 82796, 20, 326327, 312772.1848723863, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-10', 82796, 20, -1, 1203247.5063431384, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-11', 82796, 20, 327193, 300694.27642133174, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-11', 82796, 20, 245971, 331497.87273192045, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-11', 82796, 20, 245871, 401668.98627749085, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-11', 82796, 20, 326932, 114922.54220450926, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-11', 82796, 20, 326327, 111578.46168168292, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-11', 82796, 20, -1, 1260362.139316935, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-12', 82796, 20, 327193, 228757.5377183435, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-12', 82796, 20, 245971, 456428.3880449261, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-12', 82796, 20, 245871, 346112.9498562847, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-12', 82796, 20, 326932, 333269.9725628015, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-12', 82796, 20, 326327, 419653.862456182, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-12', 82796, 20, -1, 1784222.710638538, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-13', 82796, 20, 327193, 230716.6086973378, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-13', 82796, 20, 245971, 308062.03394104436, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-13', 82796, 20, 245871, 162510.21774483804, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-13', 82796, 20, 326932, 345652.9214426108, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-13', 82796, 20, 326327, 378585.09940284124, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-13', 82796, 20, -1, 1425526.8812286723, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-14', 82796, 20, 327193, 457810.1390295186, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-14', 82796, 20, 245971, 114405.90393636291, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-14', 82796, 20, 245871, 125962.06328751998, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-14', 82796, 20, 326932, 257104.44683269196, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-14', 82796, 20, 326327, 315452.5187162537, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-14', 82796, 20, -1, 1270735.071802347, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-15', 82796, 20, 327193, 153293.56310114387, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-15', 82796, 20, 245971, 226064.10734377702, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-15', 82796, 20, 245871, 443817.7388393872, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-15', 82796, 20, 326932, 398022.6347468434, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-15', 82796, 20, 326327, 183577.69442012405, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-15', 82796, 20, -1, 1404775.7384512755, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-16', 82796, 20, 327193, 144660.52211150608, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-16', 82796, 20, 245971, 413610.65377442207, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-16', 82796, 20, 245871, 115115.95981314447, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-16', 82796, 20, 326932, 298823.9382322137, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-16', 82796, 20, 326327, 448058.0054929218, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-16', 82796, 20, -1, 1420269.079424208, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-17', 82796, 20, 327193, 257533.359325466, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-17', 82796, 20, 245971, 338396.5869589819, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-17', 82796, 20, 245871, 112739.95694520079, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-17', 82796, 20, 326932, 139320.1034882332, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-17', 82796, 20, 326327, 219884.73389097909, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-17', 82796, 20, -1, 1067874.740608861, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-18', 82796, 20, 327193, 489771.5033203105, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-18', 82796, 20, 245971, 306512.1533518565, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-18', 82796, 20, 245871, 451888.98827077245, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-18', 82796, 20, 326932, 159058.13319510917, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-18', 82796, 20, 326327, 125125.90338050935, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-18', 82796, 20, -1, 1532356.681518558, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-19', 82796, 20, 327193, 281433.83883158513, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-19', 82796, 20, 245971, 307823.8744912923, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-19', 82796, 20, 245871, 419196.75855622155, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-19', 82796, 20, 326932, 269164.443626149, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-19', 82796, 20, 326327, 456114.15864779364, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-19', 82796, 20, -1, 1733733.0741530417, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-20', 82796, 20, 327193, 305661.28291693126, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-20', 82796, 20, 245971, 251139.6828456455, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-20', 82796, 20, 245871, 123890.68227514745, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-20', 82796, 20, 326932, 443284.25741411967, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-20', 82796, 20, 326327, 259991.09422285494, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-20', 82796, 20, -1, 1383966.9996746988, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-21', 82796, 20, 327193, 283315.9037638485, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-02-21', 82796, 20, 245971, 192592.4795159921, 1, '2023-06-01', 1, '2023-06-01'),
