INSERT INTO `lucky_cooperation`.`t_alg_purchase_normal_goods_demand` (`predict_dt`, `wh_dept_id`, `goods_id`, `demand`, `create_time`) VALUES 
('2023-06-06', 326327, 83070, 478.75671911611175, '2023-06-01'),
('2023-06-06', -1, 83070, 3183.5298298176494, '2023-06-01'),
('2023-06-07', 327193, 83070, 689.9049876414616, '2023-06-01'),
('2023-06-07', 245971, 83070, 800.4081964616711, '2023-06-01'),
('2023-06-07', 245871, 83070, 846.127509336556, '2023-06-01'),
('2023-06-07', 326932, 83070, 691.0463117551695, '2023-06-01'),
('2023-06-07', 326327, 83070, 544.102190268085, '2023-06-01'),
('2023-06-07', -1, 83070, 3571.5891954629433, '2023-06-01'),
('2023-06-08', 327193, 83070, 503.01656757734014, '2023-06-01'),
('2023-06-08', 245971, 83070, 351.926337607538, '2023-06-01'),
('2023-06-08', 245871, 83070, 806.4927151600697, '2023-06-01'),
('2023-06-08', 326932, 83070, 570.4340800779415, '2023-06-01'),
('2023-06-08', 326327, 83070, 282.5196856889859, '2023-06-01'),
('2023-06-08', -1, 83070, 2514.389386111875, '2023-06-01'),
('2023-06-09', 327193, 83070, 261.9295304142699, '2023-06-01'),
('2023-06-09', 245971, 83070, 414.5703322913183, '2023-06-01'),
('2023-06-09', 245871, 83070, 73.30336177314234, '2023-06-01'),
('2023-06-09', 326932, 83070, 732.3649961726228, '2023-06-01'),
('2023-06-09', 326327, 83070, 688.3192150300813, '2023-06-01'),
('2023-06-09', -1, 83070, 2170.4874356814344, '2023-06-01'),
('2023-06-10', 327193, 83070, 285.01810879715697, '2023-06-01'),
('2023-06-10', 245971, 83070, 114.96960967920144, '2023-06-01'),
('2023-06-10', 245871, 83070, 512.7871320999583, '2023-06-01'),
('2023-06-10', 326932, 83070, 262.70215364719905, '2023-06-01'),
('2023-06-10', 326327, 83070, 425.0319429697712, '2023-06-01'),
('2023-06-10', -1, 83070, 1600.508947193287, '2023-06-01'),
('2023-06-11', 327193, 83070, 368.5309062805403, '2023-06-01'),
('2023-06-11', 245971, 83070, 644.8478862416457, '2023-06-01'),
('2023-06-11', 245871, 83070, 679.9446108117436, '2023-06-01'),
('2023-06-11', 326932, 83070, 482.8772373046446, '2023-06-01'),
('2023-06-11', 326327, 83070, 323.5356474728771, '2023-06-01'),
('2023-06-11', -1, 83070, 2499.736288111451, '2023-06-01'),
('2023-06-12', 327193, 83070, 128.25065325566464, '2023-06-01'),
('2023-06-12', 245971, 83070, 548.9073156878179, '2023-06-01'),
('2023-06-12', 245871, 83070, 850.8883881071113, '2023-06-01'),
('2023-06-12', 326932, 83070, 881.4132707707936, '2023-06-01'),
('2023-06-12', 326327, 83070, 758.349143965718, '2023-06-01'),
('2023-06-12', -1, 83070, 3167.808771787106, '2023-06-01'),
('2023-06-13', 327193, 83070, 521.6437300872444, '2023-06-01'),
('2023-06-13', 245971, 83070, 389.8256688758672, '2023-06-01'),
('2023-06-13', 245871, 83070, 766.3924451396603, '2023-06-01'),
('2023-06-13', 326932, 83070, 880.7464205687155, '2023-06-01'),
('2023-06-13', 326327, 83070, 578.4223230052407, '2023-06-01'),
('2023-06-13', -1, 83070, 3137.0305876767284, '2023-06-01'),
('2023-06-14', 327193, 83070, 222.90367685281055, '2023-06-01'),
('2023-06-14', 245971, 83070, 656.9500470618403, '2023-06-01'),
('2023-06-14', 245871, 83070, 291.4517319331807, '2023-06-01'),
('2023-06-14', 326932, 83070, 629.9861442709386, '2023-06-01'),
('2023-06-14', 326327, 83070, 40.67357107355141, '2023-06-01'),
('2023-06-14', -1, 83070, 1841.9651711923213, '2023-06-01'),
('2023-06-15', 327193, 83070, 721.3056993339791, '2023-06-01'),
('2023-06-15', 245971, 83070, 241.50685052808407, '2023-06-01'),
('2023-06-15', 245871, 83070, 185.82331805106477, '2023-06-01'),
('2023-06-15', 326932, 83070, 101.07682112772176, '2023-06-01'),
('2023-06-15', 326327, 83070, 639.4311607325786, '2023-06-01'),
('2023-06-15', -1, 83070, 1889.1438497734284, '2023-06-01'),
('2023-06-16', 327193, 83070, 208.75861540491925, '2023-06-01'),
('2023-06-16', 245971, 83070, 884.9898642889548, '2023-06-01'),
('2023-06-16', 245871, 83070, 622.2255197326085, '2023-06-01'),
('2023-06-16', 326932, 83070, 754.5778820596025, '2023-06-01'),
('2023-06-16', 326327, 83070, 395.80158919222373, '2023-06-01'),
('2023-06-16', -1, 83070, 2866.353470678309, '2023-06-01'),
('2023-06-17', 327193, 83070, 918.6478621688926, '2023-06-01'),
('2023-06-17', 245971, 83070, 457.4580303168968, '2023-06-01'),
('2023-06-17', 245871, 83070, 85.53561676754262, '2023-06-01'),
('2023-06-17', 326932, 83070, 600.1356866801481, '2023-06-01'),
('2023-06-17', 326327, 83070, 203.5200467758641, '2023-06-01'),
('2023-06-17', -1, 83070, 2265.297242709344, '2023-06-01'),
('2023-06-18', 327193, 83070, 779.9024826796626, '2023-06-01'),
('2023-06-18', 245971, 83070, 803.405739418609, '2023-06-01'),
('2023-06-18', 245871, 83070, 837.2491364575652, '2023-06-01'),
('2023-06-18', 326932, 83070, 469.5504617503844, '2023-06-01'),
('2023-06-18', 326327, 83070, 314.21592226145236, '2023-06-01'),
('2023-06-18', -1, 83070, 3204.3237425676734, '2023-06-01'),
('2023-06-19', 327193, 83070, 943.7798808623206, '2023-06-01'),
('2023-06-19', 245971, 83070, 300.8972865562081, '2023-06-01'),
('2023-06-19', 245871, 83070, 429.5437567791347, '2023-06-01'),
('2023-06-19', 326932, 83070, 229.11351314266116, '2023-06-01'),
('2023-06-19', 326327, 83070, 768.7297490536102, '2023-06-01'),
('2023-06-19', -1, 83070, 2672.0641863939345, '2023-06-01'),
('2023-06-20', 327193, 83070, 469.71263901995883, '2023-06-01'),
('2023-06-20', 245971, 83070, 739.0730272297025, '2023-06-01'),
('2023-06-20', 245871, 83070, 622.4763249735922, '2023-06-01'),
('2023-06-20', 326932, 83070, 687.788431796565, '2023-06-01'),
('2023-06-20', 326327, 83070, 890.0518991918201, '2023-06-01'),
('2023-06-20', -1, 83070, 3409.1023222116387, '2023-06-01'),
('2023-06-21', 327193, 83070, 60.43649002884843, '2023-06-01'),
('2023-06-21', 245971, 83070, 304.26561967340535, '2023-06-01'),
('2023-06-21', 245871, 83070, 984.9743839980848, '2023-06-01'),
('2023-06-21', 326932, 83070, 775.7696087459293, '2023-06-01'),
('2023-06-21', 326327, 83070, 794.6840363129065, '2023-06-01'),
('2023-06-21', -1, 83070, 2920.1301387591748, '2023-06-01'),
('2023-06-22', 327193, 83070, 733.0261274847012, '2023-06-01'),
('2023-06-22', 245971, 83070, 539.3932241202629, '2023-06-01'),
('2023-06-22', 245871, 83070, 955.7494314108643, '2023-06-01'),
('2023-06-22', 326932, 83070, 750.6507843579819, '2023-06-01'),
('2023-06-22', 326327, 83070, 958.8166098790559, '2023-06-01'),
('2023-06-22', -1, 83070, 3937.636177252866, '2023-06-01'),
('2023-06-23', 327193, 83070, 527.6849333986864, '2023-06-01'),
('2023-06-23', 245971, 83070, 899.6820983660648, '2023-06-01'),
('2023-06-23', 245871, 83070, 682.8821269743618, '2023-06-01'),
('2023-06-23', 326932, 83070, 287.18813920617157, '2023-06-01'),
('2023-06-23', 326327, 83070, 923.3711458450825, '2023-06-01'),
('2023-06-23', -1, 83070, 3320.8084437903667, '2023-06-01'),
('2023-06-24', 327193, 83070, 772.9458774067089, '2023-06-01'),
('2023-06-24', 245971, 83070, 470.4234594933486, '2023-06-01'),
('2023-06-24', 245871, 83070, 532.7846672421858, '2023-06-01'),
('2023-06-24', 326932, 83070, 677.7064704627661, '2023-06-01'),
('2023-06-24', 326327, 83070, 898.3999407420096, '2023-06-01'),
('2023-06-24', -1, 83070, 3352.2604153470193, '2023-06-01'),
('2023-06-25', 327193, 83070, 892.0725250279679, '2023-06-01'),
('2023-06-25', 245971, 83070, 121.09293606827565, '2023-06-01'),
('2023-06-25', 245871, 83070, 425.6459183909914, '2023-06-01'),
('2023-06-25', 326932, 83070, 471.2875294251213, '2023-06-01'),
('2023-06-25', 326327, 83070, 760.4966153492412, '2023-06-01'),
('2023-06-25', -1, 83070, 2670.5955242615973, '2023-06-01'),
('2023-06-26', 327193, 83070, 373.177732554239, '2023-06-01'),
('2023-06-26', 245971, 83070, 769.3236640272933, '2023-06-01'),
('2023-06-26', 245871, 83070, 156.21539278756669, '2023-06-01'),
('2023-06-26', 326932, 83070, 685.2710806361813, '2023-06-01'),
('2023-06-26', 326327, 83070, 708.0075978843613, '2023-06-01'),
('2023-06-26', -1, 83070, 2691.995467889642, '2023-06-01'),
('2023-06-27', 327193, 83070, 112.46997797906467, '2023-06-01'),
('2023-06-27', 245971, 83070, 409.78810041127235, '2023-06-01'),
('2023-06-27', 245871, 83070, 347.3794647541848, '2023-06-01'),
('2023-06-27', 326932, 83070, 356.47959826976205, '2023-06-01'),
('2023-06-27', 326327, 83070, 930.8689359350351, '2023-06-01'),
('2023-06-27', -1, 83070, 2156.986077349319, '2023-06-01'),
('2023-06-28', 327193, 83070, 227.0329291848262, '2023-06-01'),
('2023-06-28', 245971, 83070, 371.9871365230183, '2023-06-01'),
('2023-06-28', 245871, 83070, 270.0732132423, '2023-06-01'),
('2023-06-28', 326932, 83070, 763.8081657925256, '2023-06-01'),
('2023-06-28', 326327, 83070, 111.52996110824087, '2023-06-01'),
('2023-06-28', -1, 83070, 1744.4314058509112, '2023-06-01'),
('2023-06-29', 327193, 83070, 821.6228552071199, '2023-06-01'),
('2023-06-29', 245971, 83070, 605.647598147967, '2023-06-01'),
('2023-06-29', 245871, 83070, 500.369044620684, '2023-06-01'),
('2023-06-29', 326932, 83070, 14.722846700144675, '2023-06-01'),
('2023-06-29', 326327, 83070, 546.2252357963367, '2023-06-01'),
('2023-06-29', -1, 83070, 2488.5875804722523, '2023-06-01'),
('2023-06-30', 327193, 83070, 778.1483957624165, '2023-06-01'),
('2023-06-30', 245971, 83070, 218.59863575874695, '2023-06-01'),
('2023-06-30', 245871, 83070, 334.5750490481378, '2023-06-01'),
('2023-06-30', 326932, 83070, 351.9279138395969, '2023-06-01'),
('2023-06-30', 326327, 83070, 414.6717875500363, '2023-06-01'),
('2023-06-30', -1, 83070, 2097.9217819589344, '2023-06-01'),
('2023-07-01', 327193, 83070, 672.5657780973701, '2023-06-01'),
('2023-07-01', 245971, 83070, 566.0407110330748, '2023-06-01'),
('2023-07-01', 245871, 83070, 153.32173261187353, '2023-06-01'),
('2023-07-01', 326932, 83070, 61.221222916408855, '2023-06-01'),
('2023-07-01', 326327, 83070, 38.60820126434672, '2023-06-01'),
('2023-07-01', -1, 83070, 1491.757645923074, '2023-06-01'),
('2023-07-02', 327193, 83070, 629.7008944585264, '2023-06-01'),
('2023-07-02', 245971, 83070, 273.22976020906464, '2023-06-01'),
('2023-07-02', 245871, 83070, 899.4697580581053, '2023-06-01'),
('2023-07-02', 326932, 83070, 321.45210353208165, '2023-06-01'),
('2023-07-02', 326327, 83070, 991.5348762288243, '2023-06-01'),
('2023-07-02', -1, 83070, 3115.387392486602, '2023-06-01'),
('2023-07-03', 327193, 83070, 374.81893895850607, '2023-06-01'),
('2023-07-03', 245971, 83070, 869.9414580685464, '2023-06-01'),
('2023-07-03', 245871, 83070, 927.2663296740895, '2023-06-01'),
('2023-07-03', 326932, 83070, 427.39253185567526, '2023-06-01'),
('2023-07-03', 326327, 83070, 874.3102661674408, '2023-06-01'),
('2023-07-03', -1, 83070, 3473.729524724258, '2023-06-01'),
('2023-07-04', 327193, 83070, 170.80529057746307, '2023-06-01'),
('2023-07-04', 245971, 83070, 25.125664339864628, '2023-06-01'),
('2023-07-04', 245871, 83070, 541.1150384158675, '2023-06-01'),
('2023-07-04', 326932, 83070, 291.43427508126484, '2023-06-01'),
('2023-07-04', 326327, 83070, 398.6979447364899, '2023-06-01'),
('2023-07-04', -1, 83070, 1427.17821315095, '2023-06-01'),
('2023-07-05', 327193, 83070, 808.9441253644543, '2023-06-01'),
('2023-07-05', 245971, 83070, 436.9021785436366, '2023-06-01'),
('2023-07-05', 245871, 83070, 869.8804063481946, '2023-06-01'),
('2023-07-05', 326932, 83070, 288.5246482305561, '2023-06-01'),
('2023-07-05', 326327, 83070, 498.36087022064146, '2023-06-01'),
('2023-07-05', -1, 83070, 2902.612228707483, '2023-06-01'),
('2023-07-06', 327193, 83070, 446.85637738360793, '2023-06-01'),
('2023-07-06', 245971, 83070, 766.2104813251391, '2023-06-01'),
('2023-07-06', 245871, 83070, 125.36709744536911, '2023-06-01'),
('2023-07-06', 326932, 83070, 678.9502400985671, '2023-06-01'),
('2023-07-06', 326327, 83070, 413.6691481987186, '2023-06-01'),
('2023-07-06', -1, 83070, 2431.0533444514017, '2023-06-01'),
('2023-07-07', 327193, 83070, 290.4738334380762, '2023-06-01'),
('2023-07-07', 245971, 83070, 153.1807610577719, '2023-06-01'),
('2023-07-07', 245871, 83070, 476.03869824635206, '2023-06-01'),
('2023-07-07', 326932, 83070, 43.969964191446834, '2023-06-01'),
('2023-07-07', 326327, 83070, 918.6027091091344, '2023-06-01'),
('2023-07-07', -1, 83070, 1882.2659660427812, '2023-06-01'),
('2023-07-08', 327193, 83070, 297.0510032715234, '2023-06-01'),
('2023-07-08', 245971, 83070, 824.0856363586379, '2023-06-01'),
('2023-07-08', 245871, 83070, 306.5615607403278, '2023-06-01'),
('2023-07-08', 326932, 83070, 527.7924956316803, '2023-06-01'),
('2023-07-08', 326327, 83070, 856.1469352209286, '2023-06-01'),
('2023-07-08', -1, 83070, 2811.637631223098, '2023-06-01'),
('2023-07-09', 327193, 83070, 702.5164873761511, '2023-06-01'),
('2023-07-09', 245971, 83070, 986.4014306970835, '2023-06-01'),
('2023-07-09', 245871, 83070, 671.530644074167, '2023-06-01'),
('2023-07-09', 326932, 83070, 699.0479026234408, '2023-06-01'),
('2023-07-09', 326327, 83070, 995.8647585519745, '2023-06-01'),
('2023-07-09', -1, 83070, 4055.361223322817, '2023-06-01'),
('2023-07-10', 327193, 83070, 763.8472444948133, '2023-06-01'),
('2023-07-10', 245971, 83070, 662.3882199060671, '2023-06-01'),
('2023-07-10', 245871, 83070, 957.0356923102911, '2023-06-01'),
('2023-07-10', 326932, 83070, 420.7700565107354, '2023-06-01'),
('2023-07-10', 326327, 83070, 488.6553192030454, '2023-06-01'),
('2023-07-10', -1, 83070, 3292.6965324249522, '2023-06-01'),
('2023-07-11', 327193, 83070, 202.36177156551372, '2023-06-01'),
('2023-07-11', 245971, 83070, 725.1313966152644, '2023-06-01'),
('2023-07-11', 245871, 83070, 694.971671233873, '2023-06-01'),
('2023-07-11', 326932, 83070, 880.7599574679107, '2023-06-01'),
('2023-07-11', 326327, 83070, 586.9764909773514, '2023-06-01'),
('2023-07-11', -1, 83070, 3090.2012878599135, '2023-06-01'),
('2023-07-12', 327193, 83070, 682.2650938625042, '2023-06-01'),
('2023-07-12', 245971, 83070, 721.4458520041607, '2023-06-01'),
('2023-07-12', 245871, 83070, 117.10193875083208, '2023-06-01'),
('2023-07-12', 326932, 83070, 621.8215201781146, '2023-06-01'),
('2023-07-12', 326327, 83070, 350.0238065567429, '2023-06-01'),
('2023-07-12', -1, 83070, 2492.658211352354, '2023-06-01'),
('2023-07-13', 327193, 83070, 315.14721348784644, '2023-06-01'),
('2023-07-13', 245971, 83070, 122.64270599282744, '2023-06-01'),
('2023-07-13', 245871, 83070, 62.20841498437224, '2023-06-01'),
('2023-07-13', 326932, 83070, 870.5804020181456, '2023-06-01'),
('2023-07-13', 326327, 83070, 561.3129508928209, '2023-06-01'),
('2023-07-13', -1, 83070, 1931.8916873760127, '2023-06-01'),
('2023-07-14', 327193, 83070, 362.76841623694247, '2023-06-01'),
('2023-07-14', 245971, 83070, 65.44654842681486, '2023-06-01'),
('2023-07-14', 245871, 83070, 352.1164697539888, '2023-06-01'),
('2023-07-14', 326932, 83070, 357.68412342695785, '2023-06-01'),
('2023-07-14', 326327, 83070, 314.67347762865705, '2023-06-01'),
('2023-07-14', -1, 83070, 1452.689035473361, '2023-06-01'),
('2023-07-15', 327193, 83070, 450.4928835912586, '2023-06-01'),
('2023-07-15', 245971, 83070, 94.51596045766186, '2023-06-01'),
('2023-07-15', 245871, 83070, 537.3691349936423, '2023-06-01'),
('2023-07-15', 326932, 83070, 217.89003108023286, '2023-06-01'),
('2023-07-15', 326327, 83070, 599.3427186374862, '2023-06-01'),
('2023-07-15', -1, 83070, 1899.6107287602817, '2023-06-01'),
('2023-07-16', 327193, 83070, 139.76108658790477, '2023-06-01'),
('2023-07-16', 245971, 83070, 912.5014240408156, '2023-06-01'),
('2023-07-16', 245871, 83070, 503.06275976097925, '2023-06-01'),
('2023-07-16', 326932, 83070, 621.3791176922899, '2023-06-01'),
('2023-07-16', 326327, 83070, 750.4515235502566, '2023-06-01'),
('2023-07-16', -1, 83070, 2927.1559116322464, '2023-06-01'),
('2023-07-17', 327193, 83070, 297.5857869451859, '2023-06-01'),
('2023-07-17', 245971, 83070, 330.20888818489146, '2023-06-01'),
('2023-07-17', 245871, 83070, 292.48847960179125, '2023-06-01'),
('2023-07-17', 326932, 83070, 951.9290693732986, '2023-06-01'),
('2023-07-17', 326327, 83070, 622.8459457695269, '2023-06-01'),
('2023-07-17', -1, 83070, 2495.058169874694, '2023-06-01'),
('2023-07-18', 327193, 83070, 800.78674979278, '2023-06-01'),
('2023-07-18', 245971, 83070, 167.74886203528538, '2023-06-01'),
('2023-07-18', 245871, 83070, 1.4079802378341721, '2023-06-01'),
('2023-07-18', 326932, 83070, 406.0493735940468, '2023-06-01'),
('2023-07-18', 326327, 83070, 472.28076581080893, '2023-06-01'),
('2023-07-18', -1, 83070, 1848.2737314707551, '2023-06-01'),
('2023-07-19', 327193, 83070, 254.92593023945753, '2023-06-01'),
('2023-07-19', 245971, 83070, 658.6271137814545, '2023-06-01'),
('2023-07-19', 245871, 83070, 416.36830418160287, '2023-06-01'),
('2023-07-19', 326932, 83070, 744.6237169262743, '2023-06-01'),
('2023-07-19', 326327, 83070, 832.0952092736269, '2023-06-01'),
('2023-07-19', -1, 83070, 2906.6402744024163, '2023-06-01'),
('2023-07-20', 327193, 83070, 851.6554099915422, '2023-06-01'),
('2023-07-20', 245971, 83070, 515.5564151559913, '2023-06-01'),
('2023-07-20', 245871, 83070, 437.3730715833063, '2023-06-01'),
('2023-07-20', 326932, 83070, 533.0775975211542, '2023-06-01'),
('2023-07-20', 326327, 83070, 888.0588975065692, '2023-06-01'),
('2023-07-20', -1, 83070, 3225.721391758563, '2023-06-01'),
('2023-07-21', 327193, 83070, 196.11194711837965, '2023-06-01'),
('2023-07-21', 245971, 83070, 242.3528445048473, '2023-06-01'),
('2023-07-21', 245871, 83070, 18.05428670337017, '2023-06-01'),
('2023-07-21', 326932, 83070, 334.0843780749745, '2023-06-01'),
('2023-07-21', 326327, 83070, 64.224763647452, '2023-06-01'),
('2023-07-21', -1, 83070, 854.8282200490235, '2023-06-01'),
('2023-07-22', 327193, 83070, 211.13385387101025, '2023-06-01'),
('2023-07-22', 245971, 83070, 750.0388783058077, '2023-06-01'),
('2023-07-22', 245871, 83070, 577.5210609012635, '2023-06-01'),
('2023-07-22', 326932, 83070, 435.91304050484194, '2023-06-01'),
('2023-07-22', 326327, 83070, 108.97220419990484, '2023-06-01'),
('2023-07-22', -1, 83070, 2083.5790377828284, '2023-06-01'),
('2023-07-23', 327193, 83070, 669.8616120490126, '2023-06-01'),
('2023-07-23', 245971, 83070, 917.8277796788103, '2023-06-01'),
('2023-07-23', 245871, 83070, 75.05394259913989, '2023-06-01'),
('2023-07-23', 326932, 83070, 532.1234237347178, '2023-06-01'),
('2023-07-23', 326327, 83070, 929.087759866201, '2023-06-01'),
('2023-07-23', -1, 83070, 3123.9545179278816, '2023-06-01'),
('2023-07-24', 327193, 83070, 513.4769832511467, '2023-06-01'),
('2023-07-24', 245971, 83070, 540.2935197907249, '2023-06-01'),
('2023-07-24', 245871, 83070, 261.30939499586736, '2023-06-01'),
('2023-07-24', 326932, 83070, 783.7403188905149, '2023-06-01'),
('2023-07-24', 326327, 83070, 334.5321676251, '2023-06-01'),
('2023-07-24', -1, 83070, 2433.352384553354, '2023-06-01'),
('2023-07-25', 327193, 83070, 697.2498007656544, '2023-06-01'),
('2023-07-25', 245971, 83070, 185.3632026056551, '2023-06-01'),
('2023-07-25', 245871, 83070, 931.3152598236651, '2023-06-01'),
('2023-07-25', 326932, 83070, 245.61124675844582, '2023-06-01'),
('2023-07-25', 326327, 83070, 567.2865383070887, '2023-06-01'),
('2023-07-25', -1, 83070, 2626.826048260509, '2023-06-01'),
('2023-07-26', 327193, 83070, 870.5953061607181, '2023-06-01'),
('2023-07-26', 245971, 83070, 254.49774497896038, '2023-06-01'),
('2023-07-26', 245871, 83070, 940.096863130164, '2023-06-01'),
('2023-07-26', 326932, 83070, 341.5173547899746, '2023-06-01'),
('2023-07-26', 326327, 83070, 59.07265807441276, '2023-06-01'),
('2023-07-26', -1, 83070, 2465.7799271342296, '2023-06-01'),
('2023-07-27', 327193, 83070, 219.59085377950305, '2023-06-01'),
('2023-07-27', 245971, 83070, 385.4680036013578, '2023-06-01'),
('2023-07-27', 245871, 83070, 669.5768700085258, '2023-06-01'),
('2023-07-27', 326932, 83070, 971.5888718678483, '2023-06-01'),
('2023-07-27', 326327, 83070, 756.1195555567537, '2023-06-01'),
('2023-07-27', -1, 83070, 3002.344154813989, '2023-06-01'),
('2023-07-28', 327193, 83070, 94.96842398042726, '2023-06-01'),
('2023-07-28', 245971, 83070, 87.99454328116019, '2023-06-01'),
('2023-07-28', 245871, 83070, 374.520729054132, '2023-06-01'),
('2023-07-28', 326932, 83070, 919.4666109305836, '2023-06-01'),
('2023-07-28', 326327, 83070, 502.6660211769943, '2023-06-01'),
('2023-07-28', -1, 83070, 1979.6163284232973, '2023-06-01'),
('2023-07-29', 327193, 83070, 311.36814407570137, '2023-06-01'),
('2023-07-29', 245971, 83070, 354.26039163560483, '2023-06-01'),
('2023-07-29', 245871, 83070, 9.162343155602048, '2023-06-01'),
('2023-07-29', 326932, 83070, 823.7196293037495, '2023-06-01'),
('2023-07-29', 326327, 83070, 984.9892132059947, '2023-06-01'),
('2023-07-29', -1, 83070, 2483.4997213766524, '2023-06-01'),
('2023-07-30', 327193, 83070, 320.8162958126089, '2023-06-01'),
('2023-07-30', 245971, 83070, 775.4685712072015, '2023-06-01'),
('2023-07-30', 245871, 83070, 715.5113944710649, '2023-06-01'),
('2023-07-30', 326932, 83070, 71.96896959204813, '2023-06-01'),
('2023-07-30', 326327, 83070, 900.7516889226064, '2023-06-01'),
('2023-07-30', -1, 83070, 2784.5169200055298, '2023-06-01'),
('2023-07-31', 327193, 83070, 939.7798045745557, '2023-06-01'),
('2023-07-31', 245971, 83070, 562.5942272563924, '2023-06-01'),
('2023-07-31', 245871, 83070, 921.7111310127859, '2023-06-01'),
('2023-07-31', 326932, 83070, 163.06819067246525, '2023-06-01'),
('2023-07-31', 326327, 83070, 351.8166827251433, '2023-06-01'),
('2023-07-31', -1, 83070, 2938.9700362413428, '2023-06-01'),
('2023-08-01', 327193, 83070, 974.8137021804887, '2023-06-01'),
('2023-08-01', 245971, 83070, 508.2033084123477, '2023-06-01'),
('2023-08-01', 245871, 83070, 74.6631431959599, '2023-06-01'),
('2023-08-01', 326932, 83070, 763.89352497577, '2023-06-01'),
('2023-08-01', 326327, 83070, 788.5025887855489, '2023-06-01'),
('2023-08-01', -1, 83070, 3110.0762675501155, '2023-06-01'),
('2023-08-02', 327193, 83070, 256.9109542220923, '2023-06-01'),
('2023-08-02', 245971, 83070, 51.474613739418864, '2023-06-01'),
('2023-08-02', 245871, 83070, 475.54927281396687, '2023-06-01'),
('2023-08-02', 326932, 83070, 551.9189127565447, '2023-06-01'),
('2023-08-02', 326327, 83070, 881.4787604481473, '2023-06-01'),
('2023-08-02', -1, 83070, 2217.33251398017, '2023-06-01'),
('2023-08-03', 327193, 83070, 378.0828014209763, '2023-06-01'),
('2023-08-03', 245971, 83070, 107.87447738495703, '2023-06-01'),
('2023-08-03', 245871, 83070, 447.1110817246613, '2023-06-01'),
('2023-08-03', 326932, 83070, 26.340250805340194, '2023-06-01'),
('2023-08-03', 326327, 83070, 443.56512988381246, '2023-06-01'),
('2023-08-03', -1, 83070, 1402.9737412197474, '2023-06-01'),
('2023-08-04', 327193, 83070, 429.7711461765595, '2023-06-01'),
('2023-08-04', 245971, 83070, 8.100930195210076, '2023-06-01'),
('2023-08-04', 245871, 83070, 705.3378607802125, '2023-06-01'),
('2023-08-04', 326932, 83070, 980.5477594337252, '2023-06-01'),
('2023-08-04', 326327, 83070, 563.6912848680969, '2023-06-01'),
('2023-08-04', -1, 83070, 2687.448981453804, '2023-06-01'),
('2023-08-05', 327193, 83070, 657.9744130373421, '2023-06-01'),
('2023-08-05', 245971, 83070, 761.2651585519144, '2023-06-01'),
('2023-08-05', 245871, 83070, 16.347395678541044, '2023-06-01'),
('2023-08-05', 326932, 83070, 215.4793576047771, '2023-06-01'),
('2023-08-05', 326327, 83070, 305.62835332084336, '2023-06-01'),
('2023-08-05', -1, 83070, 1956.694678193418, '2023-06-01'),
('2023-08-06', 327193, 83070, 9.58338201248543, '2023-06-01'),
('2023-08-06', 245971, 83070, 657.6895527409848, '2023-06-01'),
('2023-08-06', 245871, 83070, 931.7565896130423, '2023-06-01'),
('2023-08-06', 326932, 83070, 734.2139026737353, '2023-06-01'),
('2023-08-06', 326327, 83070, 818.0722088221278, '2023-06-01'),
('2023-08-06', -1, 83070, 3151.3156358623755, '2023-06-01'),
('2023-08-07', 327193, 83070, 946.0367095125514, '2023-06-01'),
('2023-08-07', 245971, 83070, 454.10284170726646, '2023-06-01'),
('2023-08-07', 245871, 83070, 727.5090571807508, '2023-06-01'),
('2023-08-07', 326932, 83070, 367.9846504801685, '2023-06-01'),
('2023-08-07', 326327, 83070, 877.1186526947383, '2023-06-01'),
('2023-08-07', -1, 83070, 3372.751911575476, '2023-06-01'),
('2023-08-08', 327193, 83070, 839.6745964707537, '2023-06-01'),
('2023-08-08', 245971, 83070, 118.17073012418521, '2023-06-01'),
('2023-08-08', 245871, 83070, 668.0445930912127, '2023-06-01'),
('2023-08-08', 326932, 83070, 817.8473079425623, '2023-06-01'),
('2023-08-08', 326327, 83070, 590.6401971368653, '2023-06-01'),
('2023-08-08', -1, 83070, 3034.3774247655792, '2023-06-01'),
('2023-08-09', 327193, 83070, 638.5927972453572, '2023-06-01'),
('2023-08-09', 245971, 83070, 990.7801380479698, '2023-06-01'),
('2023-08-09', 245871, 83070, 238.83297708981866, '2023-06-01'),
('2023-08-09', 326932, 83070, 712.8337426192837, '2023-06-01'),
('2023-08-09', 326327, 83070, 59.66577769301584, '2023-06-01'),
('2023-08-09', -1, 83070, 2640.7054326954453, '2023-06-01'),
('2023-08-10', 327193, 83070, 529.5522006648935, '2023-06-01'),
('2023-08-10', 245971, 83070, 120.57190574476495, '2023-06-01'),
('2023-08-10', 245871, 83070, 459.07376681283483, '2023-06-01'),
('2023-08-10', 326932, 83070, 923.6830157485426, '2023-06-01'),
('2023-08-10', 326327, 83070, 836.5918887496588, '2023-06-01'),
('2023-08-10', -1, 83070, 2869.472777720695, '2023-06-01'),
('2023-08-11', 327193, 83070, 979.4807132557094, '2023-06-01'),
('2023-08-11', 245971, 83070, 410.1300287451417, '2023-06-01'),
('2023-08-11', 245871, 83070, 319.6369600816934, '2023-06-01'),
('2023-08-11', 326932, 83070, 584.8680319204437, '2023-06-01'),
('2023-08-11', 326327, 83070, 924.0057834634335, '2023-06-01'),
('2023-08-11', -1, 83070, 3218.1215174664217, '2023-06-01'),
('2023-08-12', 327193, 83070, 951.693423893229, '2023-06-01'),
